SerialICE: Open connection to target hardware...
SerialICE: Waiting for handshake with target... target alive!
4ed6.4f6f    RH.U    [f000:610c]   MEM:  readl 00000240 => f7fff7ff
4ed6.4f70    RH.U    [f000:6112]   MEM:  readl 00000244 => f7fff7ff
4ed6.4f71    RH.U    [f000:610c]   MEM:  readl 00000250 => fbfffbff
4ed6.4f72    RH.U    [f000:6112]   MEM:  readl 00000254 => fbfffbff
4ed6.4f73    RH.U    [f000:610c]   MEM:  readl 00000260 => fdfffdff
4ed6.4f74    RH.U    [f000:6112]   MEM:  readl 00000264 => fdfffdff
4ed6.4f75    RH.U    [f000:610c]   MEM:  readl 00000270 => fefffeff
4ed6.4f76    RH.U    [f000:6112]   MEM:  readl 00000274 => fefffeff
4ed6.4f77    RH.U    [f000:610c]   MEM:  readl 00000280 => ff7fff7f
4ed6.4f78    RH.U    [f000:6112]   MEM:  readl 00000284 => ff7fff7f
4ed6.4f79    RH.U    [f000:610c]   MEM:  readl 00000290 => ffbfffbf
4ed6.4f7a    RH.U    [f000:6112]   MEM:  readl 00000294 => ffbfffbf
4ed6.4f7b    RH.U    [f000:610c]   MEM:  readl 000002a0 => ffdfffdf
4ed6.4f7c    RH.U    [f000:6112]   MEM:  readl 000002a4 => ffdfffdf
4ed6.4f7d    RH.U    [f000:610c]   MEM:  readl 000002b0 => ffefffef
4ed6.4f7e    RH.U    [f000:6112]   MEM:  readl 000002b4 => ffefffef
4ed6.4f7f    RH.U    [f000:610c]   MEM:  readl 000002c0 => fff7fff7
4ed6.4f80    RH.U    [f000:6112]   MEM:  readl 000002c4 => fff7fff7
4ed6.4f81    RH.U    [f000:610c]   MEM:  readl 000002d0 => fffbfffb
4ed6.4f82    RH.U    [f000:6112]   MEM:  readl 000002d4 => fffbfffb
4ed6.4f83    RH.U    [f000:610c]   MEM:  readl 000002e0 => fffdfffd
4ed6.4f84    RH.U    [f000:6112]   MEM:  readl 000002e4 => fffdfffd
4ed6.4f85    RH.U    [f000:610c]   MEM:  readl 000002f0 => fffefffe
4ed6.4f86    RH.U    [f000:6112]   MEM:  readl 000002f4 => fffefffe
4ed6.4f87    RH.U    [f000:610c]   MEM:  readl 00000300 => 7fff7fff
4ed6.4f88    RH.U    [f000:6112]   MEM:  readl 00000304 => 7fff7fff
4ed6.4f89    RH.U    [f000:610c]   MEM:  readl 00000310 => bfffbfff
4ed6.4f8a    RH.U    [f000:6112]   MEM:  readl 00000314 => bfffbfff
4ed6.4f8b    RH.U    [f000:610c]   MEM:  readl 00000320 => dfffdfff
4ed6.4f8c    RH.U    [f000:6112]   MEM:  readl 00000324 => dfffdfff
4ed6.4f8d    RH.U    [f000:610c]   MEM:  readl 00000330 => efffefff
4ed6.4f8e    RH.U    [f000:6112]   MEM:  readl 00000334 => efffefff
4ed6.4f8f    RH.U    [f000:610c]   MEM:  readl 00000340 => f7fff7ff
4ed6.4f90    RH.U    [f000:6112]   MEM:  readl 00000344 => f7fff7ff
4ed6.4f91    RH.U    [f000:610c]   MEM:  readl 00000350 => fbfffbff
4ed6.4f92    RH.U    [f000:6112]   MEM:  readl 00000354 => fbfffbff
4ed6.4f93    RH.U    [f000:610c]   MEM:  readl 00000360 => fdfffdff
4ed6.4f94    RH.U    [f000:6112]   MEM:  readl 00000364 => fdfffdff
4ed6.4f95    RH.U    [f000:610c]   MEM:  readl 00000370 => fefffeff
4ed6.4f96    RH.U    [f000:6112]   MEM:  readl 00000374 => fefffeff
4ed6.4f97    RH.U    [f000:610c]   MEM:  readl 00000380 => ff7fff7f
4ed6.4f98    RH.U    [f000:6112]   MEM:  readl 00000384 => ff7fff7f
4ed6.4f99    RH.U    [f000:610c]   MEM:  readl 00000390 => ffbfffbf
4ed6.4f9a    RH.U    [f000:6112]   MEM:  readl 00000394 => ffbfffbf
4ed6.4f9b    RH.U    [f000:610c]   MEM:  readl 000003a0 => ffdfffdf
4ed6.4f9c    RH.U    [f000:6112]   MEM:  readl 000003a4 => ffdfffdf
4ed6.4f9d    RH.U    [f000:610c]   MEM:  readl 000003b0 => ffefffef
4ed6.4f9e    RH.U    [f000:6112]   MEM:  readl 000003b4 => ffefffef
4ed6.4f9f    RH.U    [f000:610c]   MEM:  readl 000003c0 => fff7fff7
4ed6.4fa0    RH.U    [f000:6112]   MEM:  readl 000003c4 => fff7fff7
4ed6.4fa1    RH.U    [f000:610c]   MEM:  readl 000003d0 => fffbfffb
4ed6.4fa2    RH.U    [f000:6112]   MEM:  readl 000003d4 => fffbfffb
4ed6.4fa3    RH.U    [f000:610c]   MEM:  readl 000003e0 => fffdfffd
4ed6.4fa4    RH.U    [f000:6112]   MEM:  readl 000003e4 => fffdfffd
4ed6.4fa5    RH.U    [f000:610c]   MEM:  readl 000003f0 => fffefffe
4ed6.4fa6    RH.U    [f000:6112]   MEM:  readl 000003f4 => fffefffe
4ed6.4fa7    RH.U    [f000:6122]   MEM:  readl 00000208 => 80008000
4ed6.4fa8    RH.U    [f000:6138]   MEM:  readl 0000020c => 80008000
4ed6.4fa9    RH.U    [f000:6131]   MEM:  readl 00000218 => 40004000
4ed6.4faa    RH.U    [f000:6138]   MEM:  readl 0000021c => 40004000
4ed6.4fab    RH.U    [f000:6131]   MEM:  readl 00000228 => 20002000
4ed6.4fac    RH.U    [f000:6138]   MEM:  readl 0000022c => 20002000
4ed6.4fad    RH.U    [f000:6131]   MEM:  readl 00000238 => 10001000
4ed6.4fae    RH.U    [f000:6138]   MEM:  readl 0000023c => 10001000
4ed6.4faf    RH.U    [f000:6131]   MEM:  readl 00000248 => 08000800
4ed6.4fb0    RH.U    [f000:6138]   MEM:  readl 0000024c => 08000800
4ed6.4fb1    RH.U    [f000:6131]   MEM:  readl 00000258 => 04000400
4ed6.4fb2    RH.U    [f000:6138]   MEM:  readl 0000025c => 04000400
4ed6.4fb3    RH.U    [f000:6131]   MEM:  readl 00000268 => 02000200
4ed6.4fb4    RH.U    [f000:6138]   MEM:  readl 0000026c => 02000200
4ed6.4fb5    RH.U    [f000:6131]   MEM:  readl 00000278 => 01000100
4ed6.4fb6    RH.U    [f000:6138]   MEM:  readl 0000027c => 01000100
4ed6.4fb7    RH.U    [f000:6131]   MEM:  readl 00000288 => 00800080
4ed6.4fb8    RH.U    [f000:6138]   MEM:  readl 0000028c => 00800080
4ed6.4fb9    RH.U    [f000:6131]   MEM:  readl 00000298 => 00400040
4ed6.4fba    RH.U    [f000:6138]   MEM:  readl 0000029c => 00400040
4ed6.4fbb    RH.U    [f000:6131]   MEM:  readl 000002a8 => 00200020
4ed6.4fbc    RH.U    [f000:6138]   MEM:  readl 000002ac => 00200020
4ed6.4fbd    RH.U    [f000:6131]   MEM:  readl 000002b8 => 00100010
4ed6.4fbe    RH.U    [f000:6138]   MEM:  readl 000002bc => 00100010
4ed6.4fbf    RH.U    [f000:6131]   MEM:  readl 000002c8 => 00080008
4ed6.4fc0    RH.U    [f000:6138]   MEM:  readl 000002cc => 00080008
4ed6.4fc1    RH.U    [f000:6131]   MEM:  readl 000002d8 => 00040004
4ed6.4fc2    RH.U    [f000:6138]   MEM:  readl 000002dc => 00040004
4ed6.4fc3    RH.U    [f000:6131]   MEM:  readl 000002e8 => 00020002
4ed6.4fc4    RH.U    [f000:6138]   MEM:  readl 000002ec => 00020002
4ed6.4fc5    RH.U    [f000:6131]   MEM:  readl 000002f8 => 00010001
4ed6.4fc6    RH.U    [f000:6138]   MEM:  readl 000002fc => 00010001
4ed6.4fc7    RH.U    [f000:6131]   MEM:  readl 00000308 => 80008000
4ed6.4fc8    RH.U    [f000:6138]   MEM:  readl 0000030c => 80008000
4ed6.4fc9    RH.U    [f000:6131]   MEM:  readl 00000318 => 40004000
4ed6.4fca    RH.U    [f000:6138]   MEM:  readl 0000031c => 40004000
4ed6.4fcb    RH.U    [f000:6131]   MEM:  readl 00000328 => 20002000
4ed6.4fcc    RH.U    [f000:6138]   MEM:  readl 0000032c => 20002000
4ed6.4fcd    RH.U    [f000:6131]   MEM:  readl 00000338 => 10001000
4ed6.4fce    RH.U    [f000:6138]   MEM:  readl 0000033c => 10001000
4ed6.4fcf    RH.U    [f000:6131]   MEM:  readl 00000348 => 08000800
4ed6.4fd0    RH.U    [f000:6138]   MEM:  readl 0000034c => 08000800
4ed6.4fd1    RH.U    [f000:6131]   MEM:  readl 00000358 => 04000400
4ed6.4fd2    RH.U    [f000:6138]   MEM:  readl 0000035c => 04000400
4ed6.4fd3    RH.U    [f000:6131]   MEM:  readl 00000368 => 02000200
4ed6.4fd4    RH.U    [f000:6138]   MEM:  readl 0000036c => 02000200
4ed6.4fd5    RH.U    [f000:6131]   MEM:  readl 00000378 => 01000100
4ed6.4fd6    RH.U    [f000:6138]   MEM:  readl 0000037c => 01000100
4ed6.4fd7    RH.U    [f000:6131]   MEM:  readl 00000388 => 00800080
4ed6.4fd8    RH.U    [f000:6138]   MEM:  readl 0000038c => 00800080
4ed6.4fd9    RH.U    [f000:6131]   MEM:  readl 00000398 => 00400040
4ed6.4fda    RH.U    [f000:6138]   MEM:  readl 0000039c => 00400040
4ed6.4fdb    RH.U    [f000:6131]   MEM:  readl 000003a8 => 00200020
4ed6.4fdc    RH.U    [f000:6138]   MEM:  readl 000003ac => 00200020
4ed6.4fdd    RH.U    [f000:6131]   MEM:  readl 000003b8 => 00100010
4ed6.4fde    RH.U    [f000:6138]   MEM:  readl 000003bc => 00100010
4ed6.4fdf    RH.U    [f000:6131]   MEM:  readl 000003c8 => 00080008
4ed6.4fe0    RH.U    [f000:6138]   MEM:  readl 000003cc => 00080008
4ed6.4fe1    RH.U    [f000:6131]   MEM:  readl 000003d8 => 00040004
4ed6.4fe2    RH.U    [f000:6138]   MEM:  readl 000003dc => 00040004
4ed6.4fe3    RH.U    [f000:6131]   MEM:  readl 000003e8 => 00020002
4ed6.4fe4    RH.U    [f000:6138]   MEM:  readl 000003ec => 00020002
4ed6.4fe5    RH.U    [f000:6131]   MEM:  readl 000003f8 => 00010001
4ed6.4fe6    RH.U    [f000:6138]   MEM:  readl 000003fc => 00010001
4fe8.4fe9    RH..    [f000:287e]   IO: outl 0cf8 <= 80000374
4fe8.4fea    R..D    [f000:287e]   IO: outb 00ec <= 74
4fe8.4feb    R..D    [f000:287e]   IO: outb 00ea <= 74
4fe8.4fec    RH..    [f000:287e]   IO: outb 0cff <= 8a
4fe8.4fed    R..D    [f000:287e]   IO: outb 00ed <= 8a
4fe8.4fee    R..D    [f000:287e]   IO: outb 00eb <= 8a
4fef.4ff0    RH.U    [f000:5fa8]   CPU MSR: [00000250] <= 00000000.00000000
4ff1.4ff2    RH.U    [f000:5fa8]   MEM: writel 00000000 <= 80008000
4ff1.4ff3    RH.U    [f000:5fa8]   MEM: writel 00000004 <= 80008000
4ff1.4ff4    RH.U    [f000:5fb9]   MEM: writel 00000010 <= 40004000
4ff1.4ff5    RH.U    [f000:5fb9]   MEM: writel 00000014 <= 40004000
4ff1.4ff6    RH.U    [f000:5fb9]   MEM: writel 00000020 <= 20002000
4ff1.4ff7    RH.U    [f000:5fb9]   MEM: writel 00000024 <= 20002000
4ff1.4ff8    RH.U    [f000:5fb9]   MEM: writel 00000030 <= 10001000
4ff1.4ff9    RH.U    [f000:5fb9]   MEM: writel 00000034 <= 10001000
4ff1.4ffa    RH.U    [f000:5fb9]   MEM: writel 00000040 <= 08000800
4ff1.4ffb    RH.U    [f000:5fb9]   MEM: writel 00000044 <= 08000800
4ff1.4ffc    RH.U    [f000:5fb9]   MEM: writel 00000050 <= 04000400
4ff1.4ffd    RH.U    [f000:5fb9]   MEM: writel 00000054 <= 04000400
4ff1.4ffe    RH.U    [f000:5fb9]   MEM: writel 00000060 <= 02000200
4ff1.4fff    RH.U    [f000:5fb9]   MEM: writel 00000064 <= 02000200
4ff1.5000    RH.U    [f000:5fb9]   MEM: writel 00000070 <= 01000100
4ff1.5001    RH.U    [f000:5fb9]   MEM: writel 00000074 <= 01000100
4ff1.5002    RH.U    [f000:5fb9]   MEM: writel 00000080 <= 00800080
4ff1.5003    RH.U    [f000:5fb9]   MEM: writel 00000084 <= 00800080
4ff1.5004    RH.U    [f000:5fb9]   MEM: writel 00000090 <= 00400040
4ff1.5005    RH.U    [f000:5fb9]   MEM: writel 00000094 <= 00400040
4ff1.5006    RH.U    [f000:5fb9]   MEM: writel 000000a0 <= 00200020
4ff1.5007    RH.U    [f000:5fb9]   MEM: writel 000000a4 <= 00200020
4ff1.5008    RH.U    [f000:5fb9]   MEM: writel 000000b0 <= 00100010
4ff1.5009    RH.U    [f000:5fb9]   MEM: writel 000000b4 <= 00100010
4ff1.500a    RH.U    [f000:5fb9]   MEM: writel 000000c0 <= 00080008
4ff1.500b    RH.U    [f000:5fb9]   MEM: writel 000000c4 <= 00080008
4ff1.500c    RH.U    [f000:5fb9]   MEM: writel 000000d0 <= 00040004
4ff1.500d    RH.U    [f000:5fb9]   MEM: writel 000000d4 <= 00040004
4ff1.500e    RH.U    [f000:5fb9]   MEM: writel 000000e0 <= 00020002
4ff1.500f    RH.U    [f000:5fb9]   MEM: writel 000000e4 <= 00020002
4ff1.5010    RH.U    [f000:5fb9]   MEM: writel 000000f0 <= 00010001
4ff1.5011    RH.U    [f000:5fb9]   MEM: writel 000000f4 <= 00010001
4ff1.5012    RH.U    [f000:5fb9]   MEM: writel 00000100 <= 80008000
4ff1.5013    RH.U    [f000:5fb9]   MEM: writel 00000104 <= 80008000
4ff1.5014    RH.U    [f000:5fb9]   MEM: writel 00000110 <= 40004000
4ff1.5015    RH.U    [f000:5fb9]   MEM: writel 00000114 <= 40004000
4ff1.5016    RH.U    [f000:5fb9]   MEM: writel 00000120 <= 20002000
4ff1.5017    RH.U    [f000:5fb9]   MEM: writel 00000124 <= 20002000
4ff1.5018    RH.U    [f000:5fb9]   MEM: writel 00000130 <= 10001000
4ff1.5019    RH.U    [f000:5fb9]   MEM: writel 00000134 <= 10001000
4ff1.501a    RH.U    [f000:5fb9]   MEM: writel 00000140 <= 08000800
4ff1.501b    RH.U    [f000:5fb9]   MEM: writel 00000144 <= 08000800
4ff1.501c    RH.U    [f000:5fb9]   MEM: writel 00000150 <= 04000400
4ff1.501d    RH.U    [f000:5fb9]   MEM: writel 00000154 <= 04000400
4ff1.501e    RH.U    [f000:5fb9]   MEM: writel 00000160 <= 02000200
4ff1.501f    RH.U    [f000:5fb9]   MEM: writel 00000164 <= 02000200
4ff1.5020    RH.U    [f000:5fb9]   MEM: writel 00000170 <= 01000100
4ff1.5021    RH.U    [f000:5fb9]   MEM: writel 00000174 <= 01000100
4ff1.5022    RH.U    [f000:5fb9]   MEM: writel 00000180 <= 00800080
4ff1.5023    RH.U    [f000:5fb9]   MEM: writel 00000184 <= 00800080
4ff1.5024    RH.U    [f000:5fb9]   MEM: writel 00000190 <= 00400040
4ff1.5025    RH.U    [f000:5fb9]   MEM: writel 00000194 <= 00400040
4ff1.5026    RH.U    [f000:5fb9]   MEM: writel 000001a0 <= 00200020
4ff1.5027    RH.U    [f000:5fb9]   MEM: writel 000001a4 <= 00200020
4ff1.5028    RH.U    [f000:5fb9]   MEM: writel 000001b0 <= 00100010
4ff1.5029    RH.U    [f000:5fb9]   MEM: writel 000001b4 <= 00100010
4ff1.502a    RH.U    [f000:5fb9]   MEM: writel 000001c0 <= 00080008
4ff1.502b    RH.U    [f000:5fb9]   MEM: writel 000001c4 <= 00080008
4ff1.502c    RH.U    [f000:5fb9]   MEM: writel 000001d0 <= 00040004
4ff1.502d    RH.U    [f000:5fb9]   MEM: writel 000001d4 <= 00040004
4ff1.502e    RH.U    [f000:5fb9]   MEM: writel 000001e0 <= 00020002
4ff1.502f    RH.U    [f000:5fb9]   MEM: writel 000001e4 <= 00020002
4ff1.5030    RH.U    [f000:5fb9]   MEM: writel 000001f0 <= 00010001
4ff1.5031    RH.U    [f000:5fb9]   MEM: writel 000001f4 <= 00010001
4ff1.5032    RH.U    [f000:5fcb]   MEM: writel 00000008 <= 7fff7fff
4ff1.5033    RH.U    [f000:5fcb]   MEM: writel 0000000c <= 7fff7fff
4ff1.5034    RH.U    [f000:5fd7]   MEM: writel 00000018 <= bfffbfff
4ff1.5035    RH.U    [f000:5fd7]   MEM: writel 0000001c <= bfffbfff
4ff1.5036    RH.U    [f000:5fd7]   MEM: writel 00000028 <= dfffdfff
4ff1.5037    RH.U    [f000:5fd7]   MEM: writel 0000002c <= dfffdfff
4ff1.5038    RH.U    [f000:5fd7]   MEM: writel 00000038 <= efffefff
4ff1.5039    RH.U    [f000:5fd7]   MEM: writel 0000003c <= efffefff
4ff1.503a    RH.U    [f000:5fd7]   MEM: writel 00000048 <= f7fff7ff
4ff1.503b    RH.U    [f000:5fd7]   MEM: writel 0000004c <= f7fff7ff
4ff1.503c    RH.U    [f000:5fd7]   MEM: writel 00000058 <= fbfffbff
4ff1.503d    RH.U    [f000:5fd7]   MEM: writel 0000005c <= fbfffbff
4ff1.503e    RH.U    [f000:5fd7]   MEM: writel 00000068 <= fdfffdff
4ff1.503f    RH.U    [f000:5fd7]   MEM: writel 0000006c <= fdfffdff
4ff1.5040    RH.U    [f000:5fd7]   MEM: writel 00000078 <= fefffeff
4ff1.5041    RH.U    [f000:5fd7]   MEM: writel 0000007c <= fefffeff
4ff1.5042    RH.U    [f000:5fd7]   MEM: writel 00000088 <= ff7fff7f
4ff1.5043    RH.U    [f000:5fd7]   MEM: writel 0000008c <= ff7fff7f
4ff1.5044    RH.U    [f000:5fd7]   MEM: writel 00000098 <= ffbfffbf
4ff1.5045    RH.U    [f000:5fd7]   MEM: writel 0000009c <= ffbfffbf
4ff1.5046    RH.U    [f000:5fd7]   MEM: writel 000000a8 <= ffdfffdf
4ff1.5047    RH.U    [f000:5fd7]   MEM: writel 000000ac <= ffdfffdf
4ff1.5048    RH.U    [f000:5fd7]   MEM: writel 000000b8 <= ffefffef
4ff1.5049    RH.U    [f000:5fd7]   MEM: writel 000000bc <= ffefffef
4ff1.504a    RH.U    [f000:5fd7]   MEM: writel 000000c8 <= fff7fff7
4ff1.504b    RH.U    [f000:5fd7]   MEM: writel 000000cc <= fff7fff7
4ff1.504c    RH.U    [f000:5fd7]   MEM: writel 000000d8 <= fffbfffb
4ff1.504d    RH.U    [f000:5fd7]   MEM: writel 000000dc <= fffbfffb
4ff1.504e    RH.U    [f000:5fd7]   MEM: writel 000000e8 <= fffdfffd
4ff1.504f    RH.U    [f000:5fd7]   MEM: writel 000000ec <= fffdfffd
4ff1.5050    RH.U    [f000:5fd7]   MEM: writel 000000f8 <= fffefffe
4ff1.5051    RH.U    [f000:5fd7]   MEM: writel 000000fc <= fffefffe
4ff1.5052    RH.U    [f000:5fd7]   MEM: writel 00000108 <= 7fff7fff
4ff1.5053    RH.U    [f000:5fd7]   MEM: writel 0000010c <= 7fff7fff
4ff1.5054    RH.U    [f000:5fd7]   MEM: writel 00000118 <= bfffbfff
4ff1.5055    RH.U    [f000:5fd7]   MEM: writel 0000011c <= bfffbfff
4ff1.5056    RH.U    [f000:5fd7]   MEM: writel 00000128 <= dfffdfff
4ff1.5057    RH.U    [f000:5fd7]   MEM: writel 0000012c <= dfffdfff
4ff1.5058    RH.U    [f000:5fd7]   MEM: writel 00000138 <= efffefff
4ff1.5059    RH.U    [f000:5fd7]   MEM: writel 0000013c <= efffefff
4ff1.505a    RH.U    [f000:5fd7]   MEM: writel 00000148 <= f7fff7ff
4ff1.505b    RH.U    [f000:5fd7]   MEM: writel 0000014c <= f7fff7ff
4ff1.505c    RH.U    [f000:5fd7]   MEM: writel 00000158 <= fbfffbff
4ff1.505d    RH.U    [f000:5fd7]   MEM: writel 0000015c <= fbfffbff
4ff1.505e    RH.U    [f000:5fd7]   MEM: writel 00000168 <= fdfffdff
4ff1.505f    RH.U    [f000:5fd7]   MEM: writel 0000016c <= fdfffdff
4ff1.5060    RH.U    [f000:5fd7]   MEM: writel 00000178 <= fefffeff
4ff1.5061    RH.U    [f000:5fd7]   MEM: writel 0000017c <= fefffeff
4ff1.5062    RH.U    [f000:5fd7]   MEM: writel 00000188 <= ff7fff7f
4ff1.5063    RH.U    [f000:5fd7]   MEM: writel 0000018c <= ff7fff7f
4ff1.5064    RH.U    [f000:5fd7]   MEM: writel 00000198 <= ffbfffbf
4ff1.5065    RH.U    [f000:5fd7]   MEM: writel 0000019c <= ffbfffbf
4ff1.5066    RH.U    [f000:5fd7]   MEM: writel 000001a8 <= ffdfffdf
4ff1.5067    RH.U    [f000:5fd7]   MEM: writel 000001ac <= ffdfffdf
4ff1.5068    RH.U    [f000:5fd7]   MEM: writel 000001b8 <= ffefffef
4ff1.5069    RH.U    [f000:5fd7]   MEM: writel 000001bc <= ffefffef
4ff1.506a    RH.U    [f000:5fd7]   MEM: writel 000001c8 <= fff7fff7
4ff1.506b    RH.U    [f000:5fd7]   MEM: writel 000001cc <= fff7fff7
4ff1.506c    RH.U    [f000:5fd7]   MEM: writel 000001d8 <= fffbfffb
4ff1.506d    RH.U    [f000:5fd7]   MEM: writel 000001dc <= fffbfffb
4ff1.506e    RH.U    [f000:5fd7]   MEM: writel 000001e8 <= fffdfffd
4ff1.506f    RH.U    [f000:5fd7]   MEM: writel 000001ec <= fffdfffd
4ff1.5070    RH.U    [f000:5fd7]   MEM: writel 000001f8 <= fffefffe
4ff1.5071    RH.U    [f000:5fd7]   MEM: writel 000001fc <= fffefffe
4ff1.5072    RH.U    [f000:5fea]   MEM: writel 00000200 <= 7fff7fff
4ff1.5073    RH.U    [f000:5fea]   MEM: writel 00000204 <= 7fff7fff
4ff1.5074    RH.U    [f000:5ff9]   MEM: writel 00000210 <= bfffbfff
4ff1.5075    RH.U    [f000:5ff9]   MEM: writel 00000214 <= bfffbfff
4ff1.5076    RH.U    [f000:5ff9]   MEM: writel 00000220 <= dfffdfff
4ff1.5077    RH.U    [f000:5ff9]   MEM: writel 00000224 <= dfffdfff
4ff1.5078    RH.U    [f000:5ff9]   MEM: writel 00000230 <= efffefff
4ff1.5079    RH.U    [f000:5ff9]   MEM: writel 00000234 <= efffefff
4ff1.507a    RH.U    [f000:5ff9]   MEM: writel 00000240 <= f7fff7ff
4ff1.507b    RH.U    [f000:5ff9]   MEM: writel 00000244 <= f7fff7ff
4ff1.507c    RH.U    [f000:5ff9]   MEM: writel 00000250 <= fbfffbff
4ff1.507d    RH.U    [f000:5ff9]   MEM: writel 00000254 <= fbfffbff
4ff1.507e    RH.U    [f000:5ff9]   MEM: writel 00000260 <= fdfffdff
4ff1.507f    RH.U    [f000:5ff9]   MEM: writel 00000264 <= fdfffdff
4ff1.5080    RH.U    [f000:5ff9]   MEM: writel 00000270 <= fefffeff
4ff1.5081    RH.U    [f000:5ff9]   MEM: writel 00000274 <= fefffeff
4ff1.5082    RH.U    [f000:5ff9]   MEM: writel 00000280 <= ff7fff7f
4ff1.5083    RH.U    [f000:5ff9]   MEM: writel 00000284 <= ff7fff7f
4ff1.5084    RH.U    [f000:5ff9]   MEM: writel 00000290 <= ffbfffbf
4ff1.5085    RH.U    [f000:5ff9]   MEM: writel 00000294 <= ffbfffbf
4ff1.5086    RH.U    [f000:5ff9]   MEM: writel 000002a0 <= ffdfffdf
4ff1.5087    RH.U    [f000:5ff9]   MEM: writel 000002a4 <= ffdfffdf
4ff1.5088    RH.U    [f000:5ff9]   MEM: writel 000002b0 <= ffefffef
4ff1.5089    RH.U    [f000:5ff9]   MEM: writel 000002b4 <= ffefffef
4ff1.508a    RH.U    [f000:5ff9]   MEM: writel 000002c0 <= fff7fff7
4ff1.508b    RH.U    [f000:5ff9]   MEM: writel 000002c4 <= fff7fff7
4ff1.508c    RH.U    [f000:5ff9]   MEM: writel 000002d0 <= fffbfffb
4ff1.508d    RH.U    [f000:5ff9]   MEM: writel 000002d4 <= fffbfffb
4ff1.508e    RH.U    [f000:5ff9]   MEM: writel 000002e0 <= fffdfffd
4ff1.508f    RH.U    [f000:5ff9]   MEM: writel 000002e4 <= fffdfffd
4ff1.5090    RH.U    [f000:5ff9]   MEM: writel 000002f0 <= fffefffe
4ff1.5091    RH.U    [f000:5ff9]   MEM: writel 000002f4 <= fffefffe
4ff1.5092    RH.U    [f000:5ff9]   MEM: writel 00000300 <= 7fff7fff
4ff1.5093    RH.U    [f000:5ff9]   MEM: writel 00000304 <= 7fff7fff
4ff1.5094    RH.U    [f000:5ff9]   MEM: writel 00000310 <= bfffbfff
4ff1.5095    RH.U    [f000:5ff9]   MEM: writel 00000314 <= bfffbfff
4ff1.5096    RH.U    [f000:5ff9]   MEM: writel 00000320 <= dfffdfff
4ff1.5097    RH.U    [f000:5ff9]   MEM: writel 00000324 <= dfffdfff
4ff1.5098    RH.U    [f000:5ff9]   MEM: writel 00000330 <= efffefff
4ff1.5099    RH.U    [f000:5ff9]   MEM: writel 00000334 <= efffefff
4ff1.509a    RH.U    [f000:5ff9]   MEM: writel 00000340 <= f7fff7ff
4ff1.509b    RH.U    [f000:5ff9]   MEM: writel 00000344 <= f7fff7ff
4ff1.509c    RH.U    [f000:5ff9]   MEM: writel 00000350 <= fbfffbff
4ff1.509d    RH.U    [f000:5ff9]   MEM: writel 00000354 <= fbfffbff
4ff1.509e    RH.U    [f000:5ff9]   MEM: writel 00000360 <= fdfffdff
4ff1.509f    RH.U    [f000:5ff9]   MEM: writel 00000364 <= fdfffdff
4ff1.50a0    RH.U    [f000:5ff9]   MEM: writel 00000370 <= fefffeff
4ff1.50a1    RH.U    [f000:5ff9]   MEM: writel 00000374 <= fefffeff
4ff1.50a2    RH.U    [f000:5ff9]   MEM: writel 00000380 <= ff7fff7f
4ff1.50a3    RH.U    [f000:5ff9]   MEM: writel 00000384 <= ff7fff7f
4ff1.50a4    RH.U    [f000:5ff9]   MEM: writel 00000390 <= ffbfffbf
4ff1.50a5    RH.U    [f000:5ff9]   MEM: writel 00000394 <= ffbfffbf
4ff1.50a6    RH.U    [f000:5ff9]   MEM: writel 000003a0 <= ffdfffdf
4ff1.50a7    RH.U    [f000:5ff9]   MEM: writel 000003a4 <= ffdfffdf
4ff1.50a8    RH.U    [f000:5ff9]   MEM: writel 000003b0 <= ffefffef
4ff1.50a9    RH.U    [f000:5ff9]   MEM: writel 000003b4 <= ffefffef
4ff1.50aa    RH.U    [f000:5ff9]   MEM: writel 000003c0 <= fff7fff7
4ff1.50ab    RH.U    [f000:5ff9]   MEM: writel 000003c4 <= fff7fff7
4ff1.50ac    RH.U    [f000:5ff9]   MEM: writel 000003d0 <= fffbfffb
4ff1.50ad    RH.U    [f000:5ff9]   MEM: writel 000003d4 <= fffbfffb
4ff1.50ae    RH.U    [f000:5ff9]   MEM: writel 000003e0 <= fffdfffd
4ff1.50af    RH.U    [f000:5ff9]   MEM: writel 000003e4 <= fffdfffd
4ff1.50b0    RH.U    [f000:5ff9]   MEM: writel 000003f0 <= fffefffe
4ff1.50b1    RH.U    [f000:5ff9]   MEM: writel 000003f4 <= fffefffe
4ff1.50b2    RH.U    [f000:600b]   MEM: writel 00000208 <= 80008000
4ff1.50b3    RH.U    [f000:600b]   MEM: writel 0000020c <= 80008000
4ff1.50b4    RH.U    [f000:601a]   MEM: writel 00000218 <= 40004000
4ff1.50b5    RH.U    [f000:601a]   MEM: writel 0000021c <= 40004000
4ff1.50b6    RH.U    [f000:601a]   MEM: writel 00000228 <= 20002000
4ff1.50b7    RH.U    [f000:601a]   MEM: writel 0000022c <= 20002000
4ff1.50b8    RH.U    [f000:601a]   MEM: writel 00000238 <= 10001000
4ff1.50b9    RH.U    [f000:601a]   MEM: writel 0000023c <= 10001000
4ff1.50ba    RH.U    [f000:601a]   MEM: writel 00000248 <= 08000800
4ff1.50bb    RH.U    [f000:601a]   MEM: writel 0000024c <= 08000800
